year,id,country,date,tournament_stage,mp,fg,fga,x3p,x3pa,ft,fta,orb,trb,ast,stl,blk,tov,pf,pts,results,mov,fg_p,x3P_p,ft_p,tsa,ts_p,efg_p,tov_p
2010,2010090253,jordan,2010-09-02,Group Play,200,23,58,13,34,11,15,8,27,14,4,2,13,21,70,L,21,0.39655172413793105,0.38235294117647056,0.7333333333333333,64.6,0.541795665634675,0.5086206896551724,16.75257731958763
2010,2010090254,iran,2010-09-02,Group Play,200,23,55,5,17,9,11,10,32,12,8,2,15,16,60,L,5,0.41818181818181815,0.29411764705882354,0.8181818181818182,59.84,0.5013368983957219,0.4636363636363636,20.042757883484768
2010,2010090254,slovenia,2010-09-02,Group Play,200,26,60,5,22,8,13,10,29,11,13,3,12,15,65,W,5,0.43333333333333335,0.22727272727272727,0.6153846153846154,65.72,0.4945222154595253,0.475,15.440041173443129
2010,2010090255,ivory-coast,2010-09-02,Group Play,200,30,67,13,30,15,20,6,30,14,9,5,10,22,88,W,9,0.44776119402985076,0.43333333333333335,0.75,75.8,0.5804749340369393,0.5447761194029851,11.655011655011656
2010,2010090255,puerto rico,2010-09-02,Group Play,200,27,65,6,25,19,25,8,37,16,5,2,14,15,79,L,9,0.4153846153846154,0.24,0.76,76,0.5197368421052632,0.46153846153846156,15.555555555555555
2010,2010090256,lebanon,2010-09-02,Group Play,201,23,59,7,23,13,21,11,28,17,9,1,15,16,66,L,18,0.3898305084745763,0.30434782608695654,0.6190476190476191,68.24,0.48358733880422045,0.4491525423728814,18.02018260451706
2010,2010090256,lithuania,2010-09-02,Group Play,201,32,62,10,25,10,14,10,34,18,6,5,16,19,84,W,18,0.5161290322580645,0.4,0.7142857142857143,68.16,0.6161971830985916,0.5967741935483871,19.011406844106464
2010,2010090257,greece,2010-09-02,Group Play,200,27,65,6,22,9,16,13,32,9,10,2,13,17,69,L,4,0.4153846153846154,0.2727272727272727,0.5625,72.04,0.4789006107717934,0.46153846153846156,15.28692380056444
2010,2010090257,russia,2010-09-02,Group Play,200,30,57,4,19,9,11,5,29,20,9,8,13,17,73,W,4,0.5263157894736842,0.21052631578947367,0.8181818181818182,61.84,0.5902328589909444,0.5614035087719298,17.370390165686796
2010,2010090258,argentina,2010-09-02,Group Play,201,29,63,9,19,15,23,4,29,14,13,3,10,20,82,L,2,0.4603174603174603,0.47368421052631576,0.6521739130434783,73.12,0.5607221006564551,0.5317460317460317,12.03079884504331
2010,2010090258,serbia,2010-09-02,Group Play,200,31,67,9,26,13,18,9,39,14,6,2,15,24,84,W,2,0.4626865671641791,0.34615384615384615,0.7222222222222222,74.92,0.5605979711692471,0.5298507462686567,16.681494661921707
2010,2010090259,tunisia,2010-09-02,Group Play,200,20,72,8,28,9,14,21,40,7,8,2,14,11,57,L,35,0.2777777777777778,0.2857142857142857,0.6428571428571429,78.16,0.3646366427840328,0.3333333333333333,15.190972222222223
2010,2010090259,united states,2010-09-02,Group Play,200,36,69,10,26,10,10,10,35,15,9,6,10,11,92,W,35,0.5217391304347826,0.38461538461538464,1,73.4,0.6267029972752043,0.5942028985507246,11.990407673860911
2010,2010090460,croatia,2010-09-04,Round of 16,201,26,62,5,24,15,17,12,35,12,7,3,13,22,72,L,1,0.41935483870967744,0.20833333333333334,0.8823529411764706,69.48,0.5181347150259067,0.4596774193548387,15.761396702230844
2010,2010090460,serbia,2010-09-04,Round of 16,200,25,53,5,15,18,25,7,27,14,9,0,12,19,73,W,1,0.4716981132075472,0.3333333333333333,0.72,64,0.5703125,0.5188679245283019,15.789473684210526
2010,2010090461,greece,2010-09-04,Round of 16,200,29,57,7,23,7,16,9,25,10,6,3,13,23,72,L,8,0.5087719298245614,0.30434782608695654,0.4375,64.04,0.5621486570893192,0.5701754385964912,16.874350986500517
2010,2010090461,spain,2010-09-04,Round of 16,200,30,55,8,18,12,19,9,28,14,7,3,10,20,80,W,8,0.5454545454545454,0.4444444444444444,0.631578947368421,63.36,0.6313131313131313,0.6181818181818182,13.631406761177754
2010,2010090562,australia,2010-09-05,Round of 16,200,18,58,2,19,20,25,11,27,5,6,4,12,21,58,L,29,0.3103448275862069,0.10526315789473684,0.8,69,0.42028985507246375,0.3275862068965517,14.814814814814815
2010,2010090562,slovenia,2010-09-05,Round of 16,201,30,60,16,33,11,15,8,34,18,8,4,14,24,87,W,29,0.5,0.48484848484848486,0.7333333333333333,66.6,0.6531531531531533,0.6333333333333333,17.3697270471464
2010,2010090563,france,2010-09-05,Round of 16,201,25,50,12,24,15,18,7,24,20,4,1,17,22,77,L,18,0.5,0.5,0.8333333333333334,57.92,0.6647099447513812,0.62,22.690870261612385
2010,2010090563,turkey,2010-09-05,Round of 16,200,35,55,9,19,16,25,7,22,16,9,1,11,19,95,W,18,0.6363636363636364,0.47368421052631576,0.64,66,0.7196969696969697,0.7181818181818181,14.285714285714286
2010,2010090664,angola,2010-09-06,Round of 16,201,24,57,7,27,11,15,7,22,12,0,2,13,20,66,L,55,0.42105263157894735,0.25925925925925924,0.7333333333333333,63.6,0.5188679245283019,0.4824561403508772,16.971279373368148
2010,2010090664,united states,2010-09-06,Round of 16,200,41,78,18,38,21,26,19,43,30,10,4,5,16,121,W,55,0.5256410256410257,0.47368421052631576,0.8076923076923077,89.44,0.6764311270125224,0.6410256410256411,5.29436679373147
2010,2010090665,new-zealand,2010-09-06,Round of 16,201,15,48,5,24,21,27,5,21,10,5,1,13,22,56,L,22,0.3125,0.20833333333333334,0.7777777777777778,59.88,0.46760187040748163,0.3645833333333333,17.837541163556534
2010,2010090665,russia,2010-09-06,Round of 16,202,29,59,8,24,12,17,12,36,13,7,5,13,26,78,W,22,0.4915254237288136,0.3333333333333333,0.7058823529411765,66.48,0.5866425992779783,0.559322033898305,16.356316054353297
2010,2010090766,argentina,2010-09-07,Round of 16,200,33,57,11,18,16,20,7,24,17,4,0,11,24,93,W,4,0.5789473684210527,0.6111111111111112,0.8,65.8,0.7066869300911854,0.6754385964912281,14.322916666666668
2010,2010090766,brazil,2010-09-07,Round of 16,200,29,54,12,24,19,25,5,19,10,8,1,6,21,89,L,4,0.5370370370370371,0.5,0.76,65,0.6846153846153846,0.6481481481481481,8.450704225352112
2010,2010090767,china,2010-09-07,Round of 16,200,23,62,7,20,14,17,4,26,12,4,3,8,16,67,L,11,0.3709677419354839,0.35,0.8235294117647058,69.48,0.48215313759355205,0.4274193548387097,10.325245224574083
2010,2010090767,lithuania,2010-09-07,Round of 16,200,31,73,7,21,9,12,14,45,11,3,2,10,20,78,W,11,0.4246575342465753,0.3333333333333333,0.75,78.28,0.4982115482881962,0.4726027397260274,11.327594019030357
2010,2010090868,slovenia,2010-09-08,Quarterfinals,200,20,56,8,23,20,25,9,25,11,6,1,10,23,68,L,27,0.35714285714285715,0.34782608695652173,0.8,67,0.5074626865671642,0.42857142857142855,12.987012987012987
2010,2010090868,turkey,2010-09-08,Quarterfinals,200,32,48,10,17,21,32,4,28,24,8,2,8,22,95,W,27,0.6666666666666666,0.5882352941176471,0.65625,62.08,0.7651417525773196,0.7708333333333334,11.415525114155251
2010,2010090869,serbia,2010-09-08,Quarterfinals,200,34,65,15,30,9,17,10,31,17,9,3,14,23,92,W,3,0.5230769230769231,0.5,0.5294117647058824,72.48,0.6346578366445915,0.6384615384615384,16.188714153561516
2010,2010090869,spain,2010-09-08,Quarterfinals,201,30,62,10,26,19,22,10,31,17,8,6,16,21,89,L,3,0.4838709677419355,0.38461538461538464,0.8636363636363636,71.68,0.6208147321428571,0.5645161290322581,18.24817518248175
2010,2010090970,argentina,2010-09-09,Quarterfinals,200,29,66,4,21,23,27,7,29,10,7,2,11,23,85,L,19,0.4393939393939394,0.19047619047619047,0.8518518518518519,77.88,0.5457113507960966,0.4696969696969697,12.376237623762377
2010,2010090970,lithuania,2010-09-09,Quarterfinals,200,37,69,12,24,18,23,7,33,14,4,4,10,24,104,W,19,0.5362318840579711,0.5,0.782608695652174,79.12,0.6572295247724974,0.6231884057971014,11.220825852782765
2010,2010090971,russia,2010-09-09,Quarterfinals,200,29,64,7,21,14,20,9,37,19,2,4,16,25,79,L,10,0.453125,0.3333333333333333,0.7,72.8,0.5425824175824177,0.5078125,18.01801801801802
2010,2010090971,united states,2010-09-09,Quarterfinals,200,29,68,10,26,21,28,10,33,17,14,3,8,24,89,W,10,0.4264705882352941,0.38461538461538464,0.75,80.32,0.5540338645418327,0.5,9.057971014492754
2010,2010091072,argentina,2010-09-10,Consolation,200,28,53,7,15,10,20,5,25,14,7,1,6,13,73,W,12,0.5283018867924528,0.4666666666666667,0.5,61.8,0.5906148867313916,0.5943396226415094,8.849557522123893
2010,2010091072,russia,2010-09-10,Consolation,200,24,52,9,24,4,4,4,26,10,4,2,14,19,61,L,12,0.46153846153846156,0.375,1,53.76,0.5673363095238095,0.5480769230769231,20.66115702479339
2010,2010091073,slovenia,2010-09-10,Consolation,200,25,63,7,21,23,28,9,30,12,9,0,11,28,80,L,17,0.3968253968253968,0.3333333333333333,0.8214285714285714,75.32,0.5310674455655868,0.4523809523809524,12.743280815569973
2010,2010091073,spain,2010-09-10,Consolation,200,33,67,10,19,21,25,11,36,19,4,8,11,27,97,W,17,0.4925373134328358,0.5263157894736842,0.84,78,0.6217948717948718,0.5671641791044776,12.359550561797754
2010,2010091174,lithuania,2010-09-11,Semifinals,200,27,70,11,28,9,11,7,35,13,8,2,14,16,74,L,15,0.38571428571428573,0.39285714285714285,0.8181818181818182,74.84,0.49438802779262425,0.4642857142857143,15.758667266996847
2010,2010091174,united states,2010-09-11,Semifinals,200,33,71,8,25,15,20,11,43,15,10,7,11,16,89,W,15,0.4647887323943662,0.32,0.75,79.8,0.5576441102756893,0.5211267605633803,12.114537444933921
2010,2010091175,russia,2010-09-11,Consolation,201,23,52,7,15,30,32,6,26,16,11,3,15,23,83,W,5,0.4423076923076923,0.4666666666666667,0.9375,66.08,0.6280266343825666,0.5096153846153846,18.5002466699556
2010,2010091175,slovenia,2010-09-11,Consolation,201,27,57,8,24,16,19,9,30,14,7,0,16,29,78,L,5,0.47368421052631576,0.3333333333333333,0.8421052631578947,65.36,0.5966952264381885,0.543859649122807,19.66568338249754
2010,2010091176,serbia,2010-09-11,Semifinals,200,26,57,12,29,18,24,8,33,17,5,0,14,28,82,L,1,0.45614035087719296,0.41379310344827586,0.75,67.56,0.6068679692125518,0.5614035087719298,17.165277096615988
2010,2010091176,turkey,2010-09-11,Semifinals,200,27,57,9,23,20,33,7,29,10,10,4,9,24,83,W,1,0.47368421052631576,0.391304347826087,0.6060606060606061,71.52,0.5802572706935123,0.5526315789473685,11.177347242921014
2010,2010091277,argentina,2010-09-12,Consolation,201,26,62,12,22,22,30,9,33,18,8,0,12,20,86,W,5,0.41935483870967744,0.5454545454545454,0.7333333333333333,75.2,0.5718085106382979,0.5161290322580645,13.761467889908257
2010,2010091277,spain,2010-09-12,Consolation,200,29,69,7,28,16,24,13,40,17,7,6,13,23,81,L,5,0.42028985507246375,0.25,0.6666666666666666,79.56,0.5090497737556561,0.47101449275362317,14.044943820224718
2010,2010091278,lithuania,2010-09-12,Semifinals,200,36,61,12,23,15,16,6,29,19,6,2,12,23,99,W,11,0.5901639344262295,0.5217391304347826,0.9375,68.04,0.7275132275132274,0.6885245901639344,14.992503748125936
2010,2010091278,serbia,2010-09-12,Semifinals,200,32,60,6,17,18,24,7,22,20,6,1,11,18,88,L,11,0.5333333333333333,0.35294117647058826,0.75,70.56,0.6235827664399093,0.5833333333333334,13.487003433055419
2010,2010091279,turkey,2010-09-12,Semifinals,200,20,55,7,18,17,27,10,32,9,4,2,10,18,64,L,17,0.36363636363636365,0.3888888888888889,0.6296296296296297,66.88,0.47846889952153115,0.42727272727272725,13.007284079084288
2010,2010091279,united states,2010-09-12,Semifinals,200,30,68,11,33,10,14,13,37,16,5,3,11,22,81,W,17,0.4411764705882353,0.3333333333333333,0.7142857142857143,74.16,0.5461165048543689,0.5220588235294118,12.916862376702678
2012,201207290,argentina,2012-07-29,Group A,199,36,71,11,27,19,26,5,27,21,12,3,7,20,102,W,23,0.5070422535211268,0.4074074074074074,0.7307692307692307,82.44,0.61863173216885,0.5845070422535211,7.826475849731664
2012,201207290,lithuania,2012-07-29,Group A,202,28,60,3,10,20,22,6,33,16,2,2,16,22,79,L,23,0.4666666666666667,0.3,0.9090909090909091,69.68,0.5668771526980482,0.49166666666666664,18.674136321195142
2012,201207291,australia,2012-07-29,Group B,201,28,66,4,22,11,14,9,36,14,4,1,19,26,71,L,4,0.42424242424242425,0.18181818181818182,0.7857142857142857,72.16,0.49196230598669627,0.45454545454545453,20.842474769635807
2012,201207291,brazil,2012-07-29,Group B,200,28,68,2,15,17,21,10,35,13,6,2,15,24,75,W,4,0.4117647058823529,0.13333333333333333,0.8095238095238095,77.24,0.4854997410668048,0.4264705882352941,16.26192541196878
2012,201207292,china,2012-07-29,Group B,200,33,64,7,16,8,17,6,22,15,6,1,8,20,81,L,16,0.515625,0.4375,0.47058823529411764,71.48,0.5665920537213206,0.5703125,10.065425264217412
2012,201207292,spain,2012-07-29,Group B,200,36,63,11,19,14,22,9,35,27,3,3,13,20,97,W,16,0.5714285714285714,0.5789473684210527,0.6363636363636364,72.68,0.6673087506879471,0.6587301587301587,15.172735760971054
2012,201207293,france,2012-07-29,Group A,202,26,66,2,22,17,27,8,33,10,4,3,18,26,71,L,27,0.3939393939393939,0.09090909090909091,0.6296296296296297,77.88,0.4558294812532101,0.4090909090909091,18.773466833541928
2012,201207293,united states,2012-07-29,Group A,200,31,72,8,25,28,38,13,49,27,10,5,14,26,98,W,27,0.4305555555555556,0.32,0.7368421052631579,88.72,0.5522993688007214,0.4861111111111111,13.629283489096574
2012,201207294,great britain,2012-07-29,Group B,201,25,76,4,26,21,29,19,39,10,5,0,18,24,75,L,20,0.32894736842105265,0.15384615384615385,0.7241379310344828,88.76,0.4224876070301938,0.35526315789473684,16.860247283626826
2012,201207294,russia,2012-07-29,Group B,200,37,59,5,15,16,25,5,29,24,11,9,16,27,95,W,20,0.6271186440677966,0.3333333333333333,0.64,70,0.6785714285714286,0.6694915254237288,18.6046511627907
2012,201207295,nigeria,2012-07-29,Group A,201,20,60,2,13,18,31,16,38,9,11,3,12,17,60,W,4,0.3333333333333333,0.15384615384615385,0.5806451612903226,73.64,0.40738728951656705,0.35,14.012143858010276
2012,201207295,tunisia,2012-07-29,Group A,200,23,57,8,23,2,5,10,34,15,2,4,19,25,56,L,4,0.40350877192982454,0.34782608695652173,0.4,59.2,0.47297297297297297,0.47368421052631576,24.296675191815854
2012,201207316,argentina,2012-07-31,Group A,199,23,62,4,23,14,18,7,29,12,8,1,12,20,64,L,7,0.3709677419354839,0.17391304347826086,0.7777777777777778,69.92,0.45766590389016015,0.4032258064516129,14.6484375
2012,201207316,france,2012-07-31,Group A,199,25,64,9,25,12,14,10,42,17,4,5,15,24,71,W,7,0.390625,0.36,0.8571428571428571,70.16,0.5059863169897377,0.4609375,17.613903240958198
2012,201207317,australia,2012-07-31,Group B,200,30,81,4,24,6,12,14,36,14,11,2,4,24,70,L,12,0.37037037037037035,0.16666666666666666,0.5,86.28,0.4056560037088549,0.3950617283950617,4.430660168365086
2012,201207317,spain,2012-07-31,Group B,200,28,65,7,21,19,26,13,52,21,2,5,16,20,82,W,12,0.4307692307692308,0.3333333333333333,0.7307692307692307,76.44,0.5363683935112507,0.4846153846153846,17.308524448290783
2012,201207318,brazil,2012-07-31,Group B,202,28,66,3,22,8,14,8,30,14,10,3,12,20,67,W,5,0.42424242424242425,0.13636363636363635,0.5714285714285714,72.16,0.46424611973392466,0.44696969696969696,14.258555133079849
2012,201207318,great britain,2012-07-31,Group B,200,23,59,7,19,9,15,8,35,9,4,1,18,21,62,L,5,0.3898305084745763,0.3684210526315789,0.6,65.6,0.47256097560975613,0.4491525423728814,21.5311004784689
2012,201207319,china,2012-07-31,Group B,203,21,56,5,13,7,10,2,25,7,4,7,16,15,54,L,19,0.375,0.38461538461538464,0.7,60.4,0.4470198675496689,0.41964285714285715,20.94240837696335
2012,201207319,russia,2012-07-31,Group B,200,30,68,4,17,9,13,12,45,19,9,7,10,14,73,W,19,0.4411764705882353,0.23529411764705882,0.6923076923076923,73.72,0.49511665762344004,0.47058823529411764,11.944577161968466
2012,2012073110,lithuania,2012-07-31,Group A,200,25,54,3,13,19,21,8,35,19,7,2,17,26,72,W,19,0.46296296296296297,0.23076923076923078,0.9047619047619048,63.24,0.5692599620493358,0.49074074074074076,21.1864406779661
2012,2012073110,nigeria,2012-07-31,Group A,201,16,66,1,16,20,29,20,38,3,4,3,15,23,53,L,19,0.24242424242424243,0.0625,0.6896551724137931,78.76,0.33646521076688674,0.25,15.99829351535836
2012,2012073111,tunisia,2012-07-31,Group A,201,23,65,9,26,8,21,11,29,12,4,3,15,11,63,L,47,0.35384615384615387,0.34615384615384615,0.38095238095238093,74.24,0.4242995689655173,0.4230769230769231,16.808606006275213
2012,2012073111,united states,2012-07-31,Group A,201,43,70,10,25,14,18,9,41,28,8,3,9,19,110,W,47,0.6142857142857143,0.4,0.7777777777777778,77.92,0.7058521560574949,0.6857142857142857,10.354348826507133
2012,2012080212,argentina,2012-08-02,Group A,201,36,71,9,25,11,17,9,37,23,6,4,8,14,92,W,23,0.5070422535211268,0.36,0.6470588235294118,78.48,0.5861365953109072,0.5704225352112676,9.250693802035153
2012,2012080212,tunisia,2012-08-02,Group A,200,26,65,9,23,8,14,7,31,15,3,8,9,14,69,L,23,0.4,0.391304347826087,0.5714285714285714,71.16,0.48482293423271505,0.46923076923076923,11.227544910179642
2012,2012080213,australia,2012-08-02,Group B,199,31,79,8,24,11,17,19,49,23,9,4,10,22,81,W,20,0.3924050632911392,0.3333333333333333,0.6470588235294118,86.48,0.4683163737280296,0.4430379746835443,10.364842454394692
2012,2012080213,china,2012-08-02,Group B,200,19,52,9,17,14,24,4,32,10,5,5,15,18,61,L,20,0.36538461538461536,0.5294117647058824,0.5833333333333334,62.56,0.4875319693094629,0.4519230769230769,19.339865910263022
2012,2012080214,brazil,2012-08-02,Group B,200,29,64,6,17,10,18,9,32,13,7,0,11,22,74,L,1,0.453125,0.35294117647058826,0.5555555555555556,71.92,0.514460511679644,0.5,13.26579835986493
2012,2012080214,russia,2012-08-02,Group B,199,28,58,6,18,13,24,8,33,18,2,2,15,19,75,W,1,0.4827586206896552,0.3333333333333333,0.5416666666666666,68.56,0.5469661610268378,0.5344827586206896,17.951172809956915
2012,2012080215,france,2012-08-02,Group A,201,31,58,6,12,14,24,9,38,13,5,5,12,16,82,W,8,0.5344827586206896,0.5,0.5833333333333334,68.56,0.5980163360560093,0.5862068965517241,14.895729890764647
2012,2012080215,lithuania,2012-08-02,Group A,199,28,64,6,21,12,15,7,27,14,1,2,11,26,74,L,8,0.4375,0.2857142857142857,0.8,70.6,0.5240793201133145,0.484375,13.480392156862745
2012,2012080216,nigeria,2012-08-02,Group A,199,28,68,6,27,11,14,11,30,15,2,1,24,13,73,L,83,0.4117647058823529,0.2222222222222222,0.7857142857142857,74.16,0.4921790722761597,0.45588235294117646,24.449877750611247
2012,2012080216,united states,2012-08-02,Group A,200,59,83,29,46,9,14,9,35,41,12,1,7,12,156,W,83,0.7108433734939759,0.6304347826086957,0.6428571428571429,89.16,0.8748317631224765,0.8855421686746988,7.279534109816972
2012,2012080217,great britain,2012-08-02,Group B,199,29,65,9,24,11,16,8,32,12,4,1,13,27,78,L,1,0.4461538461538462,0.375,0.6875,72.04,0.5413659078289839,0.5153846153846153,15.28692380056444
2012,2012080217,spain,2012-08-02,Group B,199,27,64,4,17,21,32,12,37,22,3,6,13,17,79,W,1,0.421875,0.23529411764705882,0.65625,78.08,0.505891393442623,0.453125,14.273166447079491
2012,2012080418,argentina,2012-08-04,Group A,199,32,59,11,18,18,22,4,26,27,6,3,10,19,93,W,14,0.5423728813559322,0.6111111111111112,0.8181818181818182,68.68,0.6770529994175888,0.635593220338983,12.709710218607015
2012,2012080418,nigeria,2012-08-04,Group A,200,28,72,8,23,15,18,17,38,16,3,2,15,21,79,L,14,0.3888888888888889,0.34782608695652173,0.8333333333333334,79.92,0.49424424424424424,0.4444444444444444,15.802781289506953
2012,2012080419,australia,2012-08-04,Group B,202,40,70,13,24,13,14,12,36,16,5,3,11,17,106,W,31,0.5714285714285714,0.5416666666666666,0.9285714285714286,76.16,0.6959033613445379,0.6642857142857143,12.620468104635155
2012,2012080419,great britain,2012-08-04,Group B,201,30,71,7,21,8,9,13,27,15,6,1,15,20,75,L,31,0.4225352112676056,0.3333333333333333,0.8888888888888888,74.96,0.5002668089647813,0.47183098591549294,16.674077367718986
2012,2012080420,brazil,2012-08-04,Group B,201,37,78,12,25,12,16,18,45,27,5,3,6,25,98,W,39,0.47435897435897434,0.48,0.75,85.04,0.5761994355597365,0.5512820512820513,6.590509666080843
2012,2012080420,china,2012-08-04,Group B,199,19,55,2,8,19,30,5,29,6,0,2,9,16,59,L,39,0.34545454545454546,0.25,0.6333333333333333,68.2,0.43255131964809385,0.36363636363636365,11.6580310880829
2012,2012080421,france,2012-08-04,Group A,200,29,55,5,19,10,10,6,25,19,10,8,20,18,73,W,4,0.5272727272727272,0.2631578947368421,1,59.4,0.6144781144781145,0.5727272727272728,25.188916876574307
2012,2012080421,tunisia,2012-08-04,Group A,200,27,63,5,19,10,13,13,29,12,12,2,17,14,69,L,4,0.42857142857142855,0.2631578947368421,0.7692307692307693,68.72,0.5020372526193249,0.46825396825396826,19.832011199253383
